Team,Year,Bronze,Gold,Silver,Total Medals,Country,Country_Code,Population,log10(Population),Country Name,Country Code,Indicator Name,GDP,GDP (in USD)
Norway,2008,1.0,16.0,5.0,22.0,Norway,NOR,4768212.0,6.67835555637634,Norway,NOR,GDP (current US$),462250000000.0,462250000000.0
Norway,2012,1.0,15.0,1.0,17.0,Norway,NOR,5018573.0,6.700580245765202,Norway,NOR,GDP (current US$),509506317146.541,509506317146.541
Norway,2016,19.0,0.0,0.0,19.0,Norway,NOR,5232929.0,6.7187448423037015,Norway,NOR,GDP (current US$),368827142857.14294,368827142857.14294
Pakistan,1960,1.0,13.0,0.0,14.0,Pakistan,PAK,44908293.0,7.652326547497141,Pakistan,PAK,GDP (current US$),3707055900.8819795,3707055900.8819795
Pakistan,1964,0.0,0.0,16.0,16.0,Pakistan,PAK,49551904.0,7.695060346627689,Pakistan,PAK,GDP (current US$),5130407727.84544,5130407727.84544
Pakistan,1968,0.0,13.0,0.0,13.0,Pakistan,PAK,55042397.0,7.740697338403433,Pakistan,PAK,GDP (current US$),8090088555.2289,8090088555.2289
Pakistan,1972,0.0,0.0,15.0,15.0,Pakistan,PAK,61338261.0,7.787731459145491,Pakistan,PAK,GDP (current US$),9309109764.07784,9309109764.07784
Pakistan,1976,16.0,0.0,0.0,16.0,Pakistan,PAK,68813220.0,7.837671880408704,Pakistan,PAK,GDP (current US$),13338484979.798,13338484979.798
Pakistan,1984,0.0,16.0,0.0,16.0,Pakistan,PAK,89228949.0,7.950505777596681,Pakistan,PAK,GDP (current US$),31151824658.6524,31151824658.6524
Pakistan,1988,1.0,0.0,0.0,1.0,Pakistan,PAK,101474835.0,8.00635835381886,Pakistan,PAK,GDP (current US$),38472741737.3968,38472741737.3968
Pakistan,1992,16.0,0.0,0.0,16.0,Pakistan,PAK,113747135.0,8.055940466697411,Pakistan,PAK,GDP (current US$),48635176852.7673,48635176852.7673
Panama,2008,0.0,1.0,0.0,1.0,Panama,PAN,3516268.0,6.54608196836008,Panama,PAN,GDP (current US$),25155888600.0,25155888600.0
Paraguay,2004,0.0,0.0,17.0,17.0,Paraguay,PRY,5703740.0,6.75615972036084,Paraguay,PRY,GDP (current US$),9624440836.29309,9624440836.29309
Peru,1984,0.0,0.0,1.0,1.0,Peru,PER,19099584.0,7.281023908165426,Peru,PER,GDP (current US$),17599660054.286,17599660054.286
Peru,1988,0.0,0.0,12.0,12.0,Peru,PER,20909895.0,7.32035185199342,Peru,PER,GDP (current US$),15439408447.2288,15439408447.2288
Peru,1992,0.0,0.0,1.0,1.0,Peru,PER,22737056.0,7.356734231427992,Peru,PER,GDP (current US$),35966302303.263,35966302303.263
Philippines,1964,0.0,0.0,1.0,1.0,Philippines,PHL,29962876.0,7.476583496977484,Philippines,PHL,GDP (current US$),5271404668.36735,5271404668.36735
Philippines,1988,1.0,0.0,0.0,1.0,Philippines,PHL,58845205.0,7.769711080146619,Philippines,PHL,GDP (current US$),37885440418.6834,37885440418.6834
Philippines,1992,1.0,0.0,0.0,1.0,Philippines,PHL,65075486.0,7.8134174202131605,Philippines,PHL,GDP (current US$),52976344928.9564,52976344928.9564
Philippines,1996,0.0,0.0,1.0,1.0,Philippines,PHL,71446107.0,7.853978569663316,Philippines,PHL,GDP (current US$),82848140618.0266,82848140618.0266
Philippines,2016,0.0,0.0,1.0,1.0,Philippines,PHL,103320222.0,8.014185330653346,Philippines,PHL,GDP (current US$),304897590205.413,304897590205.413
Poland,1960,15.0,4.0,11.0,30.0,Poland,POL,29637450.0,7.471840834308305,Poland,POL,GDP (current US$),,
Poland,1964,23.0,10.0,13.0,46.0,Poland,POL,31139450.0,7.493310937581026,Poland,POL,GDP (current US$),,
Poland,1968,30.0,5.0,2.0,37.0,Poland,POL,32294655.0,7.509130649387093,Poland,POL,GDP (current US$),,
Poland,1972,11.0,27.0,8.0,46.0,Poland,POL,33055650.0,7.519245701464848,Poland,POL,GDP (current US$),,
Poland,1976,26.0,18.0,29.0,73.0,Poland,POL,34356300.0,7.5360063863551625,Poland,POL,GDP (current US$),,
Poland,1980,22.0,3.0,25.0,50.0,Poland,POL,35574150.0,7.5511345319546415,Poland,POL,GDP (current US$),,
Poland,1988,10.0,2.0,9.0,21.0,Poland,POL,37824487.0,7.577773046554311,Poland,POL,GDP (current US$),,
Poland,1992,19.0,5.0,22.0,46.0,Poland,POL,38363667.0,7.583920112621415,Poland,POL,GDP (current US$),94337050693.2727,94337050693.2727
Poland,1996,7.0,7.0,8.0,22.0,Poland,POL,38624370.0,7.5868614087369695,Poland,POL,GDP (current US$),159942880456.956,159942880456.956
Poland,2000,7.0,7.0,8.0,22.0,Poland,POL,38258629.0,7.58272940300432,Poland,POL,GDP (current US$),171885598582.637,171885598582.637
Poland,2004,6.0,4.0,2.0,12.0,Poland,POL,38182222.0,7.58186119839655,Poland,POL,GDP (current US$),255102252843.395,255102252843.395
Poland,2008,1.0,6.0,13.0,20.0,Poland,POL,38125759.0,7.581218498288761,Poland,POL,GDP (current US$),533815789473.68396,533815789473.68396
Poland,2012,8.0,2.0,2.0,12.0,Poland,POL,38063164.0,7.5805048861745385,Poland,POL,GDP (current US$),500360816827.883,500360816827.883
Poland,2016,10.0,3.0,3.0,16.0,Poland,POL,37948016.0,7.579189075020014,Poland,POL,GDP (current US$),472028000405.803,472028000405.803
Portugal,1976,0.0,0.0,2.0,2.0,Portugal,PRT,9355810.0,6.971081393471721,Portugal,PRT,GDP (current US$),20332834217.5066,20332834217.5066
Portugal,1984,2.0,1.0,0.0,3.0,Portugal,PRT,9996232.0,6.999836327001289,Portugal,PRT,GDP (current US$),25217969597.3706,25217969597.3706
Portugal,1988,0.0,1.0,0.0,1.0,Portugal,PRT,10019610.0,7.000850817524816,Portugal,PRT,GDP (current US$),56347251114.2061,56347251114.2061
Portugal,1996,2.0,1.0,0.0,3.0,Portugal,PRT,10063945.0,7.002768254665008,Portugal,PRT,GDP (current US$),122630089680.27,122630089680.27
Portugal,2000,2.0,0.0,0.0,2.0,Portugal,PRT,10289898.0,7.012411069781217,Portugal,PRT,GDP (current US$),118310710337.203,118310710337.203
Portugal,2004,1.0,0.0,2.0,3.0,Portugal,PRT,10483861.0,7.020521254230575,Portugal,PRT,GDP (current US$),189034502110.75198,189034502110.75198
Portugal,2008,0.0,1.0,1.0,2.0,Portugal,PRT,10558177.0,7.023588938350577,Portugal,PRT,GDP (current US$),262344779551.78,262344779551.78
Portugal,2012,0.0,0.0,2.0,2.0,Portugal,PRT,10514844.0,7.021802833803914,Portugal,PRT,GDP (current US$),216236608773.976,216236608773.976
Portugal,2016,1.0,0.0,0.0,1.0,Portugal,PRT,10324611.0,7.013873697738995,Portugal,PRT,GDP (current US$),206286022781.89398,206286022781.89398
Puerto Rico,1976,1.0,0.0,0.0,1.0,Puerto Rico,PRI,3043854.0,6.483423817443145,Puerto Rico,PRI,GDP (current US$),8968600000.0,8968600000.0
Puerto Rico,1984,1.0,0.0,1.0,2.0,Puerto Rico,PRI,3344190.0,6.524290943888823,Puerto Rico,PRI,GDP (current US$),19162600000.0,19162600000.0
Puerto Rico,1992,1.0,0.0,0.0,1.0,Puerto Rico,PRI,3585176.0,6.554510480492697,Puerto Rico,PRI,GDP (current US$),34630430000.0,34630430000.0
Puerto Rico,1996,1.0,0.0,0.0,1.0,Puerto Rico,PRI,3724655.0,6.571086051974192,Puerto Rico,PRI,GDP (current US$),45340835000.0,45340835000.0
Puerto Rico,2012,1.0,0.0,1.0,2.0,Puerto Rico,PRI,3634488.0,6.560443239284153,Puerto Rico,PRI,GDP (current US$),101564800000.0,101564800000.0
Puerto Rico,2016,0.0,1.0,0.0,1.0,Puerto Rico,PRI,3411307.0,6.532920805425085,Puerto Rico,PRI,GDP (current US$),104336700000.0,104336700000.0
Qatar,1992,1.0,0.0,0.0,1.0,Qatar,QAT,495517.0,5.695058558679103,Qatar,QAT,GDP (current US$),7646153983.5164795,7646153983.5164795
Qatar,2000,1.0,0.0,0.0,1.0,Qatar,QAT,592267.0,5.7725175352457665,Qatar,QAT,GDP (current US$),17759890109.8901,17759890109.8901
Qatar,2012,2.0,0.0,0.0,2.0,Qatar,QAT,2109568.0,6.324193529029962,Qatar,QAT,GDP (current US$),186833516483.51602,186833516483.51602
Qatar,2016,0.0,0.0,1.0,1.0,Qatar,QAT,2569804.0,6.409900000777013,Qatar,QAT,GDP (current US$),151732142857.143,151732142857.143
Romania,1960,11.0,3.0,1.0,15.0,Romania,ROU,18406905.0,7.264980770882101,Romania,ROU,GDP (current US$),,
Romania,1964,10.0,2.0,4.0,16.0,Romania,ROU,18919126.0,7.276901069584561,Romania,ROU,GDP (current US$),,
Romania,1968,9.0,5.0,9.0,23.0,Romania,ROU,19799831.0,7.29666148338877,Romania,ROU,GDP (current US$),,
Romania,1972,27.0,3.0,10.0,40.0,Romania,ROU,20657957.0,7.31508736909557,Romania,ROU,GDP (current US$),,
Romania,1976,23.0,4.0,28.0,55.0,Romania,ROU,21551634.0,7.3334802030480795,Romania,ROU,GDP (current US$),,
Romania,1980,46.0,7.0,15.0,68.0,Romania,ROU,22242653.0,7.347186586621541,Romania,ROU,GDP (current US$),,
Romania,1984,35.0,40.0,31.0,106.0,Romania,ROU,22655940.0,7.355182085863867,Romania,ROU,GDP (current US$),,
Romania,1988,16.0,8.0,34.0,58.0,Romania,ROU,23057662.0,7.362815268614547,Romania,ROU,GDP (current US$),40809523809.5238,40809523809.5238
Romania,1992,14.0,8.0,31.0,53.0,Romania,ROU,22794284.0,7.357825954961638,Romania,ROU,GDP (current US$),25121666666.6667,25121666666.6667
Romania,1996,15.0,13.0,10.0,38.0,Romania,ROU,22619004.0,7.3544734773875176,Romania,ROU,GDP (current US$),36937074278.3004,36937074278.3004
Romania,2000,13.0,27.0,6.0,46.0,Romania,ROU,22442971.0,7.351080348283667,Romania,ROU,GDP (current US$),37253259016.9976,37253259016.9976
Romania,2004,11.0,23.0,5.0,39.0,Romania,ROU,21451748.0,7.331462686535844,Romania,ROU,GDP (current US$),74972669056.5922,74972669056.5922
Romania,2008,16.0,5.0,1.0,22.0,Romania,ROU,20537875.0,7.312555506276052,Romania,ROU,GDP (current US$),214313628965.024,214313628965.024
Romania,2012,6.0,2.0,8.0,16.0,Romania,ROU,20058035.0,7.302288384793223,Romania,ROU,GDP (current US$),171196268957.961,171196268957.961
Romania,2016,10.0,4.0,2.0,16.0,Romania,ROU,19705301.0,7.294583073134159,Romania,ROU,GDP (current US$),188494136775.719,188494136775.719
Saudi Arabia,2000,1.0,0.0,1.0,2.0,Saudi Arabia,SAU,20764312.0,7.317317545869514,Saudi Arabia,SAU,GDP (current US$),189514926213.333,189514926213.333
Saudi Arabia,2012,4.0,0.0,0.0,4.0,Saudi Arabia,SAU,29086357.0,7.463689330257962,Saudi Arabia,SAU,GDP (current US$),735974843360.0,735974843360.0
Senegal,1988,0.0,0.0,1.0,1.0,Senegal,SEN,7107976.0,6.851745952745368,Senegal,SEN,GDP (current US$),6311054901.48841,6311054901.48841
Serbia,2008,14.0,0.0,1.0,15.0,Serbia,SRB,7350222.0,6.866300456352082,Serbia,SRB,GDP (current US$),52194221468.5007,52194221468.5007
Serbia,2012,14.0,1.0,1.0,16.0,Serbia,SRB,7199077.0,6.857276818722573,Serbia,SRB,GDP (current US$),43309252921.0567,43309252921.0567
Serbia,2016,13.0,14.0,27.0,54.0,Serbia,SRB,7057412.0,6.848645471565301,Serbia,SRB,GDP (current US$),40630392018.541,40630392018.541
Singapore,1960,0.0,0.0,1.0,1.0,Singapore,SGP,1646400.0,6.2165353574183575,Singapore,SGP,GDP (current US$),704756304.717104,704756304.717104
Singapore,2008,0.0,0.0,3.0,3.0,Singapore,SGP,4839396.0,6.6847911611824395,Singapore,SGP,GDP (current US$),193611986712.84198,193611986712.84198
Singapore,2012,4.0,0.0,0.0,4.0,Singapore,SGP,5312437.0,6.725293792806209,Singapore,SGP,GDP (current US$),295087220933.024,295087220933.024
Singapore,2016,0.0,1.0,0.0,1.0,Singapore,SGP,5607283.0,6.748752475527209,Singapore,SGP,GDP (current US$),318068476293.883,318068476293.883
Slovenia,1992,6.0,0.0,0.0,6.0,Slovenia,SVN,1996498.0,6.3002688794743085,Slovenia,SVN,GDP (current US$),13101056603.7736,13101056603.7736
Slovenia,1996,0.0,0.0,2.0,2.0,Slovenia,SVN,1988628.0,6.298553550013779,Slovenia,SVN,GDP (current US$),21507233002.8329,21507233002.8329
Slovenia,2000,0.0,3.0,0.0,3.0,Slovenia,SVN,1988925.0,6.298618406703992,Slovenia,SVN,GDP (current US$),20289627636.6767,20289627636.6767
Slovenia,2004,3.0,0.0,2.0,5.0,Slovenia,SVN,1997012.0,6.300380674544275,Slovenia,SVN,GDP (current US$),34414784504.2352,34414784504.2352
Slovenia,2008,2.0,1.0,2.0,5.0,Slovenia,SVN,2021316.0,6.3056342137272425,Slovenia,SVN,GDP (current US$),55552508715.3948,55552508715.3948
Slovenia,2012,3.0,1.0,1.0,5.0,Slovenia,SVN,2057159.0,6.313267860072931,Slovenia,SVN,GDP (current US$),46580457470.2769,46580457470.2769
Slovenia,2016,1.0,1.0,2.0,4.0,Slovenia,SVN,2064845.0,6.314887456393778,Slovenia,SVN,GDP (current US$),44651537259.9731,44651537259.9731
South Africa,1960,2.0,0.0,1.0,3.0,South Africa,ZAF,17396367.0,7.240458561122156,South Africa,ZAF,GDP (current US$),7575396972.87137,7575396972.87137
South Africa,1992,0.0,0.0,3.0,3.0,South Africa,ZAF,38646788.0,7.587113404804337,South Africa,ZAF,GDP (current US$),134544563096.782,134544563096.782
South Africa,1996,1.0,3.0,1.0,5.0,South Africa,ZAF,42210216.0,7.625417574551188,South Africa,ZAF,GDP (current US$),147606294673.67,147606294673.67
South Africa,2000,3.0,0.0,2.0,5.0,South Africa,ZAF,44896856.0,7.652215929652359,South Africa,ZAF,GDP (current US$),136361298082.06099,136361298082.06099
South Africa,2004,3.0,4.0,3.0,10.0,South Africa,ZAF,47001700.99,7.672113575323022,South Africa,ZAF,GDP (current US$),228590027400.653,228590027400.653
South Africa,2008,0.0,0.0,1.0,1.0,South Africa,ZAF,49557573.3,7.695110032001399,South Africa,ZAF,GDP (current US$),286769839732.726,286769839732.726
South Africa,2012,1.0,6.0,2.0,9.0,South Africa,ZAF,52506515.08,7.720213194601082,South Africa,ZAF,GDP (current US$),396332702639.49603,396332702639.49603
South Africa,2016,14.0,2.0,7.0,23.0,South Africa,ZAF,55908865.0,7.747480675781471,South Africa,ZAF,GDP (current US$),296357282715.109,296357282715.109
Spain,1960,14.0,0.0,0.0,14.0,Spain,ESP,30455000.0,7.48365860383744,Spain,ESP,GDP (current US$),12072126075.397,12072126075.397
Spain,1972,1.0,0.0,0.0,1.0,Spain,ESP,34604469.0,7.53913218944907,Spain,ESP,GDP (current US$),59132415739.0629,59132415739.0629
Spain,1976,0.0,0.0,6.0,6.0,Spain,ESP,36137812.0,7.557961854226786,Spain,ESP,GDP (current US$),118507183785.128,118507183785.128
Spain,1980,3.0,2.0,19.0,24.0,Spain,ESP,37491165.0,7.573928935892619,Spain,ESP,GDP (current US$),232766822928.754,232766822928.754
Spain,1984,3.0,2.0,14.0,19.0,Spain,ESP,38330364.0,7.583542943502742,Spain,ESP,GDP (current US$),172102910888.015,172102910888.015
Spain,1988,2.0,1.0,2.0,5.0,Spain,ESP,38766939.0,7.5884615108887985,Spain,ESP,GDP (current US$),376160410084.274,376160410084.274
Spain,1992,2.0,48.0,19.0,69.0,Spain,ESP,39157685.0,7.592817008426188,Spain,ESP,GDP (current US$),630916018690.07,630916018690.07
Spain,1996,22.0,23.0,21.0,66.0,Spain,ESP,39889852.0,7.600862424986135,Spain,ESP,GDP (current US$),642588992512.807,642588992512.807
Spain,2000,20.0,3.0,19.0,42.0,Spain,ESP,40567864.0,7.608182141610302,Spain,ESP,GDP (current US$),596877648793.072,596877648793.072
Spain,2004,9.0,4.0,15.0,28.0,Spain,ESP,42921895.0,7.63267888780173,Spain,ESP,GDP (current US$),1067093369754.16,1067093369754.16
Spain,2008,16.0,7.0,45.0,68.0,Spain,ESP,45954106.0,7.662324321673713,Spain,ESP,GDP (current US$),1625224842536.99,1625224842536.99
Spain,2012,25.0,5.0,33.0,63.0,Spain,ESP,46773055.0,7.6699957369453236,Spain,ESP,GDP (current US$),1324820091194.67,1324820091194.67
Spain,2016,17.0,7.0,19.0,43.0,Spain,ESP,46443959.0,7.666929232999568,Spain,ESP,GDP (current US$),1232076017361.53,1232076017361.53
Sri Lanka,2000,0.0,0.0,1.0,1.0,Sri Lanka,LKA,18655000.0,7.270795253376848,Sri Lanka,LKA,GDP (current US$),16330814179.9766,16330814179.9766
Sudan,2008,0.0,0.0,1.0,1.0,Sudan,SDN,32955496.0,7.517927852418066,Sudan,SDN,GDP (current US$),54526580231.5568,54526580231.5568
Suriname,1988,0.0,1.0,0.0,1.0,Suriname,SUR,391391.0,5.5926108348751855,Suriname,SUR,GDP (current US$),1161000000.0,1161000000.0
Suriname,1992,1.0,0.0,0.0,1.0,Suriname,SUR,422763.0,5.6260969710692095,Suriname,SUR,GDP (current US$),404600000.0,404600000.0
Sweden,1960,3.0,2.0,2.0,7.0,Sweden,SWE,7484656.0,6.874171844661046,Sweden,SWE,GDP (current US$),15822585033.5764,15822585033.5764
Sweden,1964,6.0,3.0,1.0,10.0,Sweden,SWE,7661354.0,6.884305529784484,Sweden,SWE,GDP (current US$),22532416750.0125,22532416750.0125
Sweden,1968,1.0,4.0,4.0,9.0,Sweden,SWE,7912273.0,6.898301263466289,Sweden,SWE,GDP (current US$),31066819929.2853,31066819929.2853
Sweden,1972,8.0,4.0,10.0,22.0,Sweden,SWE,8122300.0,6.909679026269313,Sweden,SWE,GDP (current US$),48553327544.9353,48553327544.9353
Sweden,1976,0.0,9.0,1.0,10.0,Sweden,SWE,8222286.0,6.9149925789952436,Sweden,SWE,GDP (current US$),88630408365.665,88630408365.665
Sweden,1980,9.0,3.0,8.0,20.0,Sweden,SWE,8310531.0,6.919628773844559,Sweden,SWE,GDP (current US$),140928671363.722,140928671363.722
Sweden,1984,13.0,3.0,18.0,34.0,Sweden,SWE,8336605.0,6.92098922450479,Sweden,SWE,GDP (current US$),108307262578.88199,108307262578.88199
Sweden,1988,11.0,0.0,5.0,16.0,Sweden,SWE,8436489.0,6.92616174459125,Sweden,SWE,GDP (current US$),205291944803.499,205291944803.499
Sweden,1992,7.0,1.0,27.0,35.0,Sweden,SWE,8668067.0,6.937922259548776,Sweden,SWE,GDP (current US$),281993200315.945,281993200315.945
Sweden,1996,5.0,3.0,23.0,31.0,Sweden,SWE,8840998.0,6.94650129232402,Sweden,SWE,GDP (current US$),289755592007.158,289755592007.158
Sweden,2000,8.0,4.0,20.0,32.0,Sweden,SWE,8872109.0,6.948026868782192,Sweden,SWE,GDP (current US$),261337451703.73898,261337451703.73898
Sweden,2004,2.0,5.0,5.0,12.0,Sweden,SWE,8993531.0,6.953930235975659,Sweden,SWE,GDP (current US$),382624474411.136,382624474411.136
Sweden,2008,2.0,0.0,3.0,5.0,Sweden,SWE,9219637.0,6.964713822138184,Sweden,SWE,GDP (current US$),515413663880.081,515413663880.081
Sweden,2012,3.0,2.0,17.0,22.0,Sweden,SWE,9519374.0,6.978608389846177,Sweden,SWE,GDP (current US$),550926978153.434,550926978153.434
Sweden,2016,3.0,2.0,23.0,28.0,Sweden,SWE,9903122.0,6.995772129307515,Sweden,SWE,GDP (current US$),515744370225.386,515744370225.386
Switzerland,1960,3.0,0.0,6.0,9.0,Switzerland,CHE,5327827.0,6.726550114404516,Switzerland,CHE,GDP (current US$),9522746719.21614,9522746719.21614
Switzerland,1964,1.0,1.0,4.0,6.0,Switzerland,CHE,5789228.0,6.762620653935778,Switzerland,CHE,GDP (current US$),14480556571.5476,14480556571.5476
Switzerland,1968,10.0,0.0,3.0,13.0,Switzerland,CHE,6067714.0,6.783025102248338,Switzerland,CHE,GDP (current US$),18942729779.1,18942729779.1
Switzerland,1972,0.0,0.0,8.0,8.0,Switzerland,CHE,6260956.0,6.796640651712868,Switzerland,CHE,GDP (current US$),35777236928.2329,35777236928.2329
Switzerland,1976,6.0,1.0,3.0,10.0,Switzerland,CHE,6302504.0,6.799513129981546,Switzerland,CHE,GDP (current US$),66493313570.1712,66493313570.1712
Switzerland,1980,0.0,2.0,0.0,2.0,Switzerland,CHE,6319408.0,6.800676395628027,Switzerland,CHE,GDP (current US$),119008334606.43301,119008334606.43301
Switzerland,1984,4.0,0.0,9.0,13.0,Switzerland,CHE,6441865.0,6.809011619215527,Switzerland,CHE,GDP (current US$),106285277141.763,106285277141.763
Switzerland,1988,2.0,0.0,6.0,8.0,Switzerland,CHE,6593386.0,6.819108501614,Switzerland,CHE,GDP (current US$),209298156700.608,209298156700.608
Switzerland,1992,0.0,1.0,0.0,1.0,Switzerland,CHE,6875364.0,6.837295695812361,Switzerland,CHE,GDP (current US$),271814366804.153,271814366804.153
Switzerland,1996,0.0,5.0,6.0,11.0,Switzerland,CHE,7071850.0,6.849533040344502,Switzerland,CHE,GDP (current US$),330091423948.22,330091423948.22
Switzerland,2000,2.0,1.0,11.0,14.0,Switzerland,CHE,7184250.0,6.856381436650808,Switzerland,CHE,GDP (current US$),272055305542.397,272055305542.397
Switzerland,2004,2.0,1.0,2.0,5.0,Switzerland,CHE,7389625.0,6.868622399888335,Switzerland,CHE,GDP (current US$),394164053075.995,394164053075.995
Switzerland,2008,7.0,3.0,1.0,11.0,Switzerland,CHE,7647675.0,6.883529423631841,Switzerland,CHE,GDP (current US$),554363401347.9829,554363401347.9829
Switzerland,2012,0.0,2.0,2.0,4.0,Switzerland,CHE,7996861.0,6.902919547254274,Switzerland,CHE,GDP (current US$),668043476123.359,668043476123.359
Switzerland,2016,2.0,6.0,3.0,11.0,Switzerland,CHE,8372098.0,6.922834303351566,Switzerland,CHE,GDP (current US$),671308872735.114,671308872735.114
Tajikistan,2008,1.0,0.0,1.0,2.0,Tajikistan,TJK,7309728.0,6.86390121686253,Tajikistan,TJK,GDP (current US$),5161337336.40365,5161337336.40365
Tajikistan,2012,1.0,0.0,0.0,1.0,Tajikistan,TJK,7995062.0,6.902821835956359,Tajikistan,TJK,GDP (current US$),7633049792.093209,7633049792.093209
Tajikistan,2016,0.0,1.0,0.0,1.0,Tajikistan,TJK,8734951.0,6.941260473086631,Tajikistan,TJK,GDP (current US$),6952678127.03396,6952678127.03396
Tanzania,1980,0.0,0.0,2.0,2.0,Tanzania,TZA,18683157.0,7.271450263319892,Tanzania,TZA,GDP (current US$),,
Thailand,1976,1.0,0.0,0.0,1.0,Thailand,THA,43386841.0,7.637358030257985,Thailand,THA,GDP (current US$),16985211146.0238,16985211146.0238
Thailand,1984,0.0,0.0,1.0,1.0,Thailand,THA,51108082.0,7.7084895829226365,Thailand,THA,GDP (current US$),41797592963.4424,41797592963.4424
Thailand,1988,1.0,0.0,0.0,1.0,Thailand,THA,54912334.0,7.739669903403029,Thailand,THA,GDP (current US$),61667199834.7428,61667199834.7428
Thailand,1992,1.0,0.0,0.0,1.0,Thailand,THA,57837878.0,7.762212350852932,Thailand,THA,GDP (current US$),111452869378.467,111452869378.467
Thailand,1996,1.0,1.0,0.0,2.0,Thailand,THA,60151472.0,7.779246259666806,Thailand,THA,GDP (current US$),183035154107.494,183035154107.494
Thailand,2000,2.0,1.0,0.0,3.0,Thailand,THA,62958021.0,7.799051068107557,Thailand,THA,GDP (current US$),126392308497.74901,126392308497.74901
Thailand,2004,4.0,3.0,1.0,8.0,Thailand,THA,65002231.0,7.812928262709955,Thailand,THA,GDP (current US$),172895476152.59198,172895476152.59198
Thailand,2008,0.0,2.0,2.0,4.0,Thailand,THA,66545760.0,7.8231203893784595,Thailand,THA,GDP (current US$),291383081231.82,291383081231.82
Thailand,2012,1.0,0.0,2.0,3.0,Thailand,THA,67843979.0,7.831511311050955,Thailand,THA,GDP (current US$),397558094269.877,397558094269.877
Thailand,2016,2.0,2.0,2.0,6.0,Thailand,THA,68863514.0,7.83798918031857,Thailand,THA,GDP (current US$),412352789519.611,412352789519.611
Togo,2008,1.0,0.0,0.0,1.0,Togo,TGO,6161796.0,6.7897073159314445,Togo,TGO,GDP (current US$),3310277926.58997,3310277926.58997
Tonga,1996,0.0,0.0,1.0,1.0,Tonga,TON,96369.0,4.983937352428579,Tonga,TON,GDP (current US$),219583570.094975,219583570.094975
Trinidad and Tobago,1964,5.0,0.0,1.0,6.0,Trinidad and Tobago,TTO,903275.0,5.9558199904025795,Trinidad and Tobago,TTO,GDP (current US$),711893367.5552701,711893367.5552701
Trinidad and Tobago,1976,0.0,1.0,0.0,1.0,Trinidad and Tobago,TTO,1025658.0,6.011002571815662,Trinidad and Tobago,TTO,GDP (current US$),2500410583.79177,2500410583.79177
Trinidad and Tobago,1996,2.0,0.0,0.0,2.0,Trinidad and Tobago,TTO,1258364.0,6.099806285246994,Trinidad and Tobago,TTO,GDP (current US$),5759537726.26601,5759537726.26601
Trinidad and Tobago,2000,1.0,0.0,1.0,2.0,Trinidad and Tobago,TTO,1267984.0,6.103113773454585,Trinidad and Tobago,TTO,GDP (current US$),8154338232.95978,8154338232.95978
Trinidad and Tobago,2004,1.0,0.0,0.0,1.0,Trinidad and Tobago,TTO,1290535.0,6.110769787338427,Trinidad and Tobago,TTO,GDP (current US$),13280275123.0354,13280275123.0354
Trinidad and Tobago,2008,0.0,5.0,1.0,6.0,Trinidad and Tobago,TTO,1315372.0,6.119048592901891,Trinidad and Tobago,TTO,GDP (current US$),27871587349.5413,27871587349.5413
Trinidad and Tobago,2012,5.0,1.0,4.0,10.0,Trinidad and Tobago,TTO,1341588.0,6.127619165014629,Trinidad and Tobago,TTO,GDP (current US$),25763220107.0051,25763220107.0051
Trinidad and Tobago,2016,1.0,0.0,0.0,1.0,Trinidad and Tobago,TTO,1364962.0,6.1351205609591695,Trinidad and Tobago,TTO,GDP (current US$),22284780326.8856,22284780326.8856
Tunisia,1964,1.0,0.0,1.0,2.0,Tunisia,TUN,4458611.0,6.6491995831540445,Tunisia,TUN,GDP (current US$),,
Tunisia,1968,1.0,1.0,0.0,2.0,Tunisia,TUN,4842167.0,6.685039763612071,Tunisia,TUN,GDP (current US$),1214666666.6666698,1214666666.6666698
Tunisia,1972,0.0,0.0,1.0,1.0,Tunisia,TUN,5287543.0,6.723253912219843,Tunisia,TUN,GDP (current US$),2237476420.03773,2237476420.03773
Tunisia,1996,1.0,0.0,0.0,1.0,Tunisia,TUN,9256037.0,6.966425081992063,Tunisia,TUN,GDP (current US$),19587322786.1105,19587322786.1105
Tunisia,2008,0.0,1.0,0.0,1.0,Tunisia,TUN,10407336.0,7.017339575950244,Tunisia,TUN,GDP (current US$),44856586316.0458,44856586316.0458
Tunisia,2012,1.0,1.0,1.0,3.0,Tunisia,TUN,10886668.0,7.036894978870754,Tunisia,TUN,GDP (current US$),45044112939.3687,45044112939.3687
Tunisia,2016,3.0,0.0,0.0,3.0,Tunisia,TUN,11403248.0,7.057028569544226,Tunisia,TUN,GDP (current US$),41802653631.2849,41802653631.2849
Turkey,1960,0.0,7.0,2.0,9.0,Turkey,TUR,27472331.0,7.438895510439421,Turkey,TUR,GDP (current US$),13995067817.5092,13995067817.5092
Turkey,1964,1.0,2.0,3.0,6.0,Turkey,TUR,30244232.0,7.480642560825618,Turkey,TUR,GDP (current US$),11177777777.7778,11177777777.7778
Turkey,1968,0.0,2.0,0.0,2.0,Turkey,TUR,33256432.0,7.521875653006386,Turkey,TUR,GDP (current US$),17500000000.0,17500000000.0
Turkey,1972,0.0,0.0,1.0,1.0,Turkey,TUR,36587225.0,7.56332947117314,Turkey,TUR,GDP (current US$),20431095406.3604,20431095406.3604
